"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Date & Time","Duration","Sequence","Image Path","Command Line","Parent PID","Relative Time","Completion Time","Event Class","Company","Description","Version","User","Authentication ID","Session","Virtualized","Integrity","Category","Architecture"
"1:22:20.0363568 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFile","C:\Windows\Help\.HLP","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","2024","10/23/2016 1:22:20 PM","0.0000054","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:05.5235866","1:22:20.0363622 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0364569 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFile","C:\Windows\Help\.HLP","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","2024","10/23/2016 1:22:20 PM","0.0000037","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:05.5236867","1:22:20.0364606 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0602114 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2592","10/23/2016 1:22:20 PM","0.0000011","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5474412","1:22:20.0602125 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0602223 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\OLE","SUCCESS","Desired Access: Read","2592","10/23/2016 1:22:20 PM","0.0000090","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5474521","1:22:20.0602313 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0602384 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2592","10/23/2016 1:22:20 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5474682","1:22:20.0602390 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Write Metadata","32-bit"
"1:22:20.0602453 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegQueryValue","HKLM\SOFTWARE\Microsoft\OLE\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 144","2592","10/23/2016 1:22:20 PM","0.0000014","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5474751","1:22:20.0602467 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0602530 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegCloseKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","","2592","10/23/2016 1:22:20 PM","0.0000007","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5474828","1:22:20.0602537 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0602594 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2592","10/23/2016 1:22:20 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5474892","1:22:20.0602600 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0602748 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\OLE","SUCCESS","Desired Access: Read","2592","10/23/2016 1:22:20 PM","0.0000021","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5475046","1:22:20.0602769 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0602818 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2592","10/23/2016 1:22:20 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5475116","1:22:20.0602824 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Write Metadata","32-bit"
"1:22:20.0602871 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegQueryValue","HKLM\SOFTWARE\Microsoft\OLE\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 144","2592","10/23/2016 1:22:20 PM","0.0000008","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5475169","1:22:20.0602879 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0602933 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegCloseKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","","2592","10/23/2016 1:22:20 PM","0.0000005","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5475231","1:22:20.0602938 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0603177 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2592","10/23/2016 1:22:20 PM","0.0000005","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5475475","1:22:20.0603182 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0603249 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\OLE\Tracing","REPARSE","Desired Access: Read","2592","10/23/2016 1:22:20 PM","0.0000040","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5475547","1:22:20.0603289 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0603339 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE\Tracing","NAME NOT FOUND","Desired Access: Read","2592","10/23/2016 1:22:20 PM","0.0000023","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5475637","1:22:20.0603362 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0604286 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2592","10/23/2016 1:22:20 PM","0.0000008","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5476584","1:22:20.0604294 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0604365 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value","2592","10/23/2016 1:22:20 PM","0.0000068","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5476663","1:22:20.0604433 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0604627 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2592","10/23/2016 1:22:20 PM","0.0000007","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5476925","1:22:20.0604634 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0604701 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value","2592","10/23/2016 1:22:20 PM","0.0000032","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5476999","1:22:20.0604733 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:20.0660160 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","CreateFile","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\version.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","2592","10/23/2016 1:22:20 PM","0.0000066","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5532458","1:22:20.0660226 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0661003 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","CreateFile","C:\Windows\SysWOW64\version.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","2592","10/23/2016 1:22:20 PM","0.0000082","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5533301","1:22:20.0661085 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0661370 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","QueryBasicInformationFile","C:\Windows\SysWOW64\version.dll","SUCCESS","CreationTime: 7/13/2009 7:41:45 PM, LastAccessTime: 7/13/2009 7:41:45 PM, LastWriteTime: 7/13/2009 9:16:17 PM, ChangeTime: 10/19/2016 10:08:55 PM, FileAttributes: A","2592","10/23/2016 1:22:20 PM","0.0000018","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5533668","1:22:20.0661388 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read Metadata","32-bit"
"1:22:20.0661450 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","CloseFile","C:\Windows\SysWOW64\version.dll","SUCCESS","","2592","10/23/2016 1:22:20 PM","0.0000017","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5533748","1:22:20.0661467 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0661982 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","CreateFile","C:\Windows\SysWOW64\version.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","2592","10/23/2016 1:22:20 PM","0.0000055","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5534280","1:22:20.0662037 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0662359 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","CreateFileMapping","C:\Windows\SysWOW64\version.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: ","2592","10/23/2016 1:22:20 PM","0.0000008","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5534657","1:22:20.0662367 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0662679 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","CreateFileMapping","C:\Windows\SysWOW64\version.dll","SUCCESS","SyncType: SyncTypeOther","2592","10/23/2016 1:22:20 PM","0.0000004","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5534977","1:22:20.0662683 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:20.0663248 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2616","Load Image","C:\Windows\SysWOW64\version.dll","SUCCESS","Image Base: 0x752b0000, Image Size: 0x9000","2592","10/23/2016 1:22:20 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","2600","00:00:05.5535546","1:22:20.0663248 PM","Process","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
